CREAR: FECHA: 15-04-2024 12:20:52, USUARIO: admin, COLECCIONISTA: 5, PAIS: 10, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 23-11-2024 13:30:06, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2012, MONEDA: 2€ Com2, CECA: A
CREAR: FECHA: 23-11-2024 13:31:02, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: G
CREAR: FECHA: 23-11-2024 13:31:33, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: F
CREAR: FECHA: 23-11-2024 13:32:01, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:33:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: G
CREAR: FECHA: 23-11-2024 13:33:29, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 23-11-2024 13:37:28, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com2, CECA: A
CREAR: FECHA: 23-11-2024 13:39:13, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2016, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 23-11-2024 13:39:36, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2016, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:41:06, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 23-11-2024 13:41:31, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: F
CREAR: FECHA: 23-11-2024 13:41:47, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 23-11-2024 13:42:42, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 23-11-2024 13:44:03, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:44:17, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:45:02, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: G
CREAR: FECHA: 23-11-2024 13:45:20, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 23-11-2024 13:46:03, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 23-11-2024 13:49:31, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 23-11-2024 13:50:36, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:51:18, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com2, CECA: G
CREAR: FECHA: 23-11-2024 13:52:15, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2021, MONEDA: 2€ Com1, CECA: G
CREAR: FECHA: 23-11-2024 13:52:26, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2021, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 23-11-2024 13:53:28, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2022, MONEDA: 2€ Com2, CECA: D
CREAR: FECHA: 23-11-2024 13:54:10, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2023, MONEDA: 2€ Com1, CECA: A
